user_id,user_handle,email,referred_by_user_id,signup_date_key,country,region,age_band,acquisition_channel,preferred_language,marketing_opt_in
290,viewer_00290,viewer00290@example.invalid,,20240701,Mexico,Latin America,13-17,Organic,German,1
291,viewer_00291,viewer00291@example.invalid,,20230813,Indonesia,APAC,35-44,Creator,Portuguese,0
292,viewer_00292,viewer00292@example.invalid,,20240930,France,Europe,18-24,Paid Social,Spanish,1
293,viewer_00293,viewer00293@example.invalid,,20250404,Germany,Europe,45+,Search,English,1
294,viewer_00294,viewer00294@example.invalid,73,20230626,Brazil,Latin America,25-34,Referral,Japanese,0
295,viewer_00295,viewer00295@example.invalid,,20231121,United States,North America,13-17,Organic,French,1
296,viewer_00296,viewer00296@example.invalid,,20230530,Japan,APAC,35-44,Creator,German,1
297,viewer_00297,viewer00297@example.invalid,,20240815,Canada,North America,18-24,Paid Social,Portuguese,0
298,viewer_00298,viewer00298@example.invalid,,20240303,Mexico,Latin America,45+,Search,Spanish,1
299,viewer_00299,viewer00299@example.invalid,,20230204,Indonesia,APAC,25-34,Referral,English,1
300,viewer_00300,viewer00300@example.invalid,,20250504,France,Europe,13-17,Organic,Japanese,0
301,viewer_00301,viewer00301@example.invalid,140,20240525,Germany,Europe,35-44,Creator,French,1
302,viewer_00302,viewer00302@example.invalid,,20230604,Brazil,Latin America,18-24,Paid Social,German,1
303,viewer_00303,viewer00303@example.invalid,,20230204,United States,North America,45+,Search,Portuguese,0
304,viewer_00304,viewer00304@example.invalid,,20241213,Japan,APAC,25-34,Referral,Spanish,1
305,viewer_00305,viewer00305@example.invalid,,20240320,Canada,North America,13-17,Organic,English,1
306,viewer_00306,viewer00306@example.invalid,,20250130,Mexico,Latin America,35-44,Creator,Japanese,0
307,viewer_00307,viewer00307@example.invalid,,20251016,Indonesia,APAC,18-24,Paid Social,French,1
308,viewer_00308,viewer00308@example.invalid,180,20240514,France,Europe,45+,Search,German,1
309,viewer_00309,viewer00309@example.invalid,,20230113,Germany,Europe,25-34,Referral,Portuguese,0
310,viewer_00310,viewer00310@example.invalid,,20250827,Brazil,Latin America,13-17,Organic,Spanish,1
311,viewer_00311,viewer00311@example.invalid,,20230210,United States,North America,35-44,Creator,English,1
312,viewer_00312,viewer00312@example.invalid,,20230621,Japan,APAC,18-24,Paid Social,Japanese,0
313,viewer_00313,viewer00313@example.invalid,,20230322,Canada,North America,45+,Search,French,1
314,viewer_00314,viewer00314@example.invalid,,20240528,Mexico,Latin America,25-34,Referral,German,1
315,viewer_00315,viewer00315@example.invalid,249,20250716,Indonesia,APAC,13-17,Organic,Portuguese,0
316,viewer_00316,viewer00316@example.invalid,,20230608,France,Europe,35-44,Creator,Spanish,1
317,viewer_00317,viewer00317@example.invalid,,20231206,Germany,Europe,18-24,Paid Social,English,1
318,viewer_00318,viewer00318@example.invalid,,20241001,Brazil,Latin America,45+,Search,Japanese,0
319,viewer_00319,viewer00319@example.invalid,,20230502,United States,North America,25-34,Referral,French,1
320,viewer_00320,viewer00320@example.invalid,,20250916,Japan,APAC,13-17,Organic,German,1
321,viewer_00321,viewer00321@example.invalid,,20251208,Canada,North America,35-44,Creator,Portuguese,0
322,viewer_00322,viewer00322@example.invalid,146,20250406,Mexico,Latin America,18-24,Paid Social,Spanish,1
323,viewer_00323,viewer00323@example.invalid,,20231012,Indonesia,APAC,45+,Search,English,1
324,viewer_00324,viewer00324@example.invalid,,20231230,France,Europe,25-34,Referral,Japanese,0
325,viewer_00325,viewer00325@example.invalid,,20250206,Germany,Europe,13-17,Organic,French,1
326,viewer_00326,viewer00326@example.invalid,,20241225,Brazil,Latin America,35-44,Creator,German,1
327,viewer_00327,viewer00327@example.invalid,,20230331,United States,North America,18-24,Paid Social,Portuguese,0
328,viewer_00328,viewer00328@example.invalid,,20230803,Japan,APAC,45+,Search,Spanish,1
329,viewer_00329,viewer00329@example.invalid,155,20250505,Canada,North America,25-34,Referral,English,1
330,viewer_00330,viewer00330@example.invalid,,20250718,Mexico,Latin America,13-17,Organic,Japanese,0
331,viewer_00331,viewer00331@example.invalid,,20241127,Indonesia,APAC,35-44,Creator,French,1
332,viewer_00332,viewer00332@example.invalid,,20250104,France,Europe,18-24,Paid Social,German,1
333,viewer_00333,viewer00333@example.invalid,,20241012,Germany,Europe,45+,Search,Portuguese,0
334,viewer_00334,viewer00334@example.invalid,,20250923,Brazil,Latin America,25-34,Referral,Spanish,1
335,viewer_00335,viewer00335@example.invalid,,20241008,United States,North America,13-17,Organic,English,1
336,viewer_00336,viewer00336@example.invalid,219,20250312,Japan,APAC,35-44,Creator,Japanese,0
337,viewer_00337,viewer00337@example.invalid,,20240131,Canada,North America,18-24,Paid Social,French,1
338,viewer_00338,viewer00338@example.invalid,,20250521,Mexico,Latin America,45+,Search,German,1
339,viewer_00339,viewer00339@example.invalid,,20230912,Indonesia,APAC,25-34,Referral,Portuguese,0
340,viewer_00340,viewer00340@example.invalid,,20230505,France,Europe,13-17,Organic,Spanish,1
341,viewer_00341,viewer00341@example.invalid,,20230127,Germany,Europe,35-44,Creator,English,1
342,viewer_00342,viewer00342@example.invalid,,20241216,Brazil,Latin America,18-24,Paid Social,Japanese,0
343,viewer_00343,viewer00343@example.invalid,251,20250831,United States,North America,45+,Search,French,1
344,viewer_00344,viewer00344@example.invalid,,20230208,Japan,APAC,25-34,Referral,German,1
345,viewer_00345,viewer00345@example.invalid,,20250707,Canada,North America,13-17,Organic,Portuguese,0
346,viewer_00346,viewer00346@example.invalid,,20240614,Mexico,Latin America,35-44,Creator,Spanish,1
347,viewer_00347,viewer00347@example.invalid,,20230403,Indonesia,APAC,18-24,Paid Social,English,1
348,viewer_00348,viewer00348@example.invalid,,20250417,France,Europe,45+,Search,Japanese,0
349,viewer_00349,viewer00349@example.invalid,,20241008,Germany,Europe,25-34,Referral,French,1
350,viewer_00350,viewer00350@example.invalid,65,20231011,Brazil,Latin America,13-17,Organic,German,1
351,viewer_00351,viewer00351@example.invalid,,20250320,United States,North America,35-44,Creator,Portuguese,0
352,viewer_00352,viewer00352@example.invalid,,20241112,Japan,APAC,18-24,Paid Social,Spanish,1
353,viewer_00353,viewer00353@example.invalid,,20241218,Canada,North America,45+,Search,English,1
354,viewer_00354,viewer00354@example.invalid,,20250402,Mexico,Latin America,25-34,Referral,Japanese,0
355,viewer_00355,viewer00355@example.invalid,,20231013,Indonesia,APAC,13-17,Organic,French,1
356,viewer_00356,viewer00356@example.invalid,,20240809,France,Europe,35-44,Creator,German,1
357,viewer_00357,viewer00357@example.invalid,127,20230716,Germany,Europe,18-24,Paid Social,Portuguese,0
358,viewer_00358,viewer00358@example.invalid,,20250113,Brazil,Latin America,45+,Search,Spanish,1
359,viewer_00359,viewer00359@example.invalid,,20240428,United States,North America,25-34,Referral,English,1
360,viewer_00360,viewer00360@example.invalid,,20231022,Japan,APAC,13-17,Organic,Japanese,0
361,viewer_00361,viewer00361@example.invalid,,20231110,Canada,North America,35-44,Creator,French,1
362,viewer_00362,viewer00362@example.invalid,,20240531,Mexico,Latin America,18-24,Paid Social,German,1
363,viewer_00363,viewer00363@example.invalid,,20250402,Indonesia,APAC,45+,Search,Portuguese,0
364,viewer_00364,viewer00364@example.invalid,42,20230316,France,Europe,25-34,Referral,Spanish,1
365,viewer_00365,viewer00365@example.invalid,,20250912,Germany,Europe,13-17,Organic,English,1
366,viewer_00366,viewer00366@example.invalid,,20240905,Brazil,Latin America,35-44,Creator,Japanese,0
367,viewer_00367,viewer00367@example.invalid,,20231222,United States,North America,18-24,Paid Social,French,1
368,viewer_00368,viewer00368@example.invalid,,20250918,Japan,APAC,45+,Search,German,1
369,viewer_00369,viewer00369@example.invalid,,20230804,Canada,North America,25-34,Referral,Portuguese,0
370,viewer_00370,viewer00370@example.invalid,,20230313,Mexico,Latin America,13-17,Organic,Spanish,1
371,viewer_00371,viewer00371@example.invalid,317,20231016,Indonesia,APAC,35-44,Creator,English,1
372,viewer_00372,viewer00372@example.invalid,,20250804,France,Europe,18-24,Paid Social,Japanese,0
373,viewer_00373,viewer00373@example.invalid,,20250223,Germany,Europe,45+,Search,French,1
374,viewer_00374,viewer00374@example.invalid,,20250227,Brazil,Latin America,25-34,Referral,German,1
375,viewer_00375,viewer00375@example.invalid,,20250106,United States,North America,13-17,Organic,Portuguese,0
376,viewer_00376,viewer00376@example.invalid,,20240625,Japan,APAC,35-44,Creator,Spanish,1
377,viewer_00377,viewer00377@example.invalid,,20230220,Canada,North America,18-24,Paid Social,English,1
378,viewer_00378,viewer00378@example.invalid,347,20240525,Mexico,Latin America,45+,Search,Japanese,0
379,viewer_00379,viewer00379@example.invalid,,20250705,Indonesia,APAC,25-34,Referral,French,1
380,viewer_00380,viewer00380@example.invalid,,20230527,France,Europe,13-17,Organic,German,1
381,viewer_00381,viewer00381@example.invalid,,20251217,Germany,Europe,35-44,Creator,Portuguese,0
382,viewer_00382,viewer00382@example.invalid,,20230227,Brazil,Latin America,18-24,Paid Social,Spanish,1
383,viewer_00383,viewer00383@example.invalid,,20250529,United States,North America,45+,Search,English,1
384,viewer_00384,viewer00384@example.invalid,,20241123,Japan,APAC,25-34,Referral,Japanese,0
385,viewer_00385,viewer00385@example.invalid,36,20250324,Canada,North America,13-17,Organic,French,1
386,viewer_00386,viewer00386@example.invalid,,20230805,Mexico,Latin America,35-44,Creator,German,1
387,viewer_00387,viewer00387@example.invalid,,20231222,Indonesia,APAC,18-24,Paid Social,Portuguese,0
388,viewer_00388,viewer00388@example.invalid,,20250201,France,Europe,45+,Search,Spanish,1
389,viewer_00389,viewer00389@example.invalid,,20250722,Germany,Europe,25-34,Referral,English,1
390,viewer_00390,viewer00390@example.invalid,,20240925,Brazil,Latin America,13-17,Organic,Japanese,0
391,viewer_00391,viewer00391@example.invalid,,20231004,United States,North America,35-44,Creator,French,1
392,viewer_00392,viewer00392@example.invalid,33,20240222,Japan,APAC,18-24,Paid Social,German,1
393,viewer_00393,viewer00393@example.invalid,,20251126,Canada,North America,45+,Search,Portuguese,0
394,viewer_00394,viewer00394@example.invalid,,20231216,Mexico,Latin America,25-34,Referral,Spanish,1
395,viewer_00395,viewer00395@example.invalid,,20230224,Indonesia,APAC,13-17,Organic,English,1
396,viewer_00396,viewer00396@example.invalid,,20230504,France,Europe,35-44,Creator,Japanese,0
397,viewer_00397,viewer00397@example.invalid,,20240221,Germany,Europe,18-24,Paid Social,French,1
398,viewer_00398,viewer00398@example.invalid,,20250824,Brazil,Latin America,45+,Search,German,1
399,viewer_00399,viewer00399@example.invalid,259,20230825,United States,North America,25-34,Referral,Portuguese,0
400,viewer_00400,viewer00400@example.invalid,,20230826,Japan,APAC,13-17,Organic,Spanish,1
401,viewer_00401,viewer00401@example.invalid,,20250418,Canada,North America,35-44,Creator,English,1
402,viewer_00402,viewer00402@example.invalid,,20231028,Mexico,Latin America,18-24,Paid Social,Japanese,0
403,viewer_00403,viewer00403@example.invalid,,20240612,Indonesia,APAC,45+,Search,French,1
404,viewer_00404,viewer00404@example.invalid,,20250324,France,Europe,25-34,Referral,German,1
405,viewer_00405,viewer00405@example.invalid,,20240330,Germany,Europe,13-17,Organic,Portuguese,0
406,viewer_00406,viewer00406@example.invalid,398,20251219,Brazil,Latin America,35-44,Creator,Spanish,1
407,viewer_00407,viewer00407@example.invalid,,20250627,United States,North America,18-24,Paid Social,English,1
408,viewer_00408,viewer00408@example.invalid,,20240302,Japan,APAC,45+,Search,Japanese,0
409,viewer_00409,viewer00409@example.invalid,,20251220,Canada,North America,25-34,Referral,French,1
410,viewer_00410,viewer00410@example.invalid,,20230525,Mexico,Latin America,13-17,Organic,German,1
411,viewer_00411,viewer00411@example.invalid,,20241230,Indonesia,APAC,35-44,Creator,Portuguese,0
412,viewer_00412,viewer00412@example.invalid,,20251230,France,Europe,18-24,Paid Social,Spanish,1
413,viewer_00413,viewer00413@example.invalid,215,20250610,Germany,Europe,45+,Search,English,1
414,viewer_00414,viewer00414@example.invalid,,20250910,Brazil,Latin America,25-34,Referral,Japanese,0
415,viewer_00415,viewer00415@example.invalid,,20251211,United States,North America,13-17,Organic,French,1
416,viewer_00416,viewer00416@example.invalid,,20251125,Japan,APAC,35-44,Creator,German,1
417,viewer_00417,viewer00417@example.invalid,,20240911,Canada,North America,18-24,Paid Social,Portuguese,0
418,viewer_00418,viewer00418@example.invalid,,20241022,Mexico,Latin America,45+,Search,Spanish,1
419,viewer_00419,viewer00419@example.invalid,,20230524,Indonesia,APAC,25-34,Referral,English,1
420,viewer_00420,viewer00420@example.invalid,74,20230406,France,Europe,13-17,Organic,Japanese,0
421,viewer_00421,viewer00421@example.invalid,,20230107,Germany,Europe,35-44,Creator,French,1
422,viewer_00422,viewer00422@example.invalid,,20251026,Brazil,Latin America,18-24,Paid Social,German,1
423,viewer_00423,viewer00423@example.invalid,,20230701,United States,North America,45+,Search,Portuguese,0
424,viewer_00424,viewer00424@example.invalid,,20250627,Japan,APAC,25-34,Referral,Spanish,1
425,viewer_00425,viewer00425@example.invalid,,20250703,Canada,North America,13-17,Organic,English,1
426,viewer_00426,viewer00426@example.invalid,,20230120,Mexico,Latin America,35-44,Creator,Japanese,0
427,viewer_00427,viewer00427@example.invalid,157,20250629,Indonesia,APAC,18-24,Paid Social,French,1
428,viewer_00428,viewer00428@example.invalid,,20241023,France,Europe,45+,Search,German,1
429,viewer_00429,viewer00429@example.invalid,,20240403,Germany,Europe,25-34,Referral,Portuguese,0
430,viewer_00430,viewer00430@example.invalid,,20240109,Brazil,Latin America,13-17,Organic,Spanish,1
431,viewer_00431,viewer00431@example.invalid,,20250828,United States,North America,35-44,Creator,English,1
432,viewer_00432,viewer00432@example.invalid,,20250826,Japan,APAC,18-24,Paid Social,Japanese,0
433,viewer_00433,viewer00433@example.invalid,,20230901,Canada,North America,45+,Search,French,1
434,viewer_00434,viewer00434@example.invalid,158,20230823,Mexico,Latin America,25-34,Referral,German,1
435,viewer_00435,viewer00435@example.invalid,,20240702,Indonesia,APAC,13-17,Organic,Portuguese,0
436,viewer_00436,viewer00436@example.invalid,,20240904,France,Europe,35-44,Creator,Spanish,1
437,viewer_00437,viewer00437@example.invalid,,20250404,Germany,Europe,18-24,Paid Social,English,1
438,viewer_00438,viewer00438@example.invalid,,20250401,Brazil,Latin America,45+,Search,Japanese,0
439,viewer_00439,viewer00439@example.invalid,,20250406,United States,North America,25-34,Referral,French,1
440,viewer_00440,viewer00440@example.invalid,,20240530,Japan,APAC,13-17,Organic,German,1
441,viewer_00441,viewer00441@example.invalid,267,20231118,Canada,North America,35-44,Creator,Portuguese,0
442,viewer_00442,viewer00442@example.invalid,,20230304,Mexico,Latin America,18-24,Paid Social,Spanish,1
443,viewer_00443,viewer00443@example.invalid,,20250301,Indonesia,APAC,45+,Search,English,1
444,viewer_00444,viewer00444@example.invalid,,20230611,France,Europe,25-34,Referral,Japanese,0
445,viewer_00445,viewer00445@example.invalid,,20231223,Germany,Europe,13-17,Organic,French,1
446,viewer_00446,viewer00446@example.invalid,,20230101,Brazil,Latin America,35-44,Creator,German,1
447,viewer_00447,viewer00447@example.invalid,,20251007,United States,North America,18-24,Paid Social,Portuguese,0
448,viewer_00448,viewer00448@example.invalid,343,20231223,Japan,APAC,45+,Search,Spanish,1
449,viewer_00449,viewer00449@example.invalid,,20251013,Canada,North America,25-34,Referral,English,1
450,viewer_00450,viewer00450@example.invalid,,20250513,Mexico,Latin America,13-17,Organic,Japanese,0
451,viewer_00451,viewer00451@example.invalid,,20230816,Indonesia,APAC,35-44,Creator,French,1
452,viewer_00452,viewer00452@example.invalid,,20231111,France,Europe,18-24,Paid Social,German,1
453,viewer_00453,viewer00453@example.invalid,,20250304,Germany,Europe,45+,Search,Portuguese,0
454,viewer_00454,viewer00454@example.invalid,,20231209,Brazil,Latin America,25-34,Referral,Spanish,1
455,viewer_00455,viewer00455@example.invalid,328,20251202,United States,North America,13-17,Organic,English,1
456,viewer_00456,viewer00456@example.invalid,,20230522,Japan,APAC,35-44,Creator,Japanese,0
457,viewer_00457,viewer00457@example.invalid,,20230305,Canada,North America,18-24,Paid Social,French,1
458,viewer_00458,viewer00458@example.invalid,,20251103,Mexico,Latin America,45+,Search,German,1
